,artistId,name,relatedArtists,followers,popularity,genres,indegreeCentrality,eigenCentrality,betweenCentrality,closenessCentrality,pageRank
95,6vErKE6TNXsUsVuVre8JW3,Koroush Yaghmaee,"['2jvB5M73tBZlWybPmxIaw7', '0cuFX3PhgtIqQDKPLCL854', '5b1CDxqOGnXr5M1DUn2XQh', '6hKJvRsiSIyjIBv9usxkhh', '7f8OibY3PULjl3LFgONPXC']",35,0,['classic persian pop'],0,-1.50893585372e-18,0.0,0.0,0.0005140468236726006
96,7mTfF5lvdMyiWciH81cNBq,O-Hum,"['4eVyI1yiHoRjVrxt5y7gGL', '6V6v6VpsjWE28oeoAnqPhg', '42o3S5oDd4Q4YyMNRmN5oS', '1ft8rFTxoZ1c41DCR1tr1T', '28KQ0K3QhthwwfeVnkK5Qd']",2797,15,['persian alternative'],3,1.24943700851e-11,0.0203982710749913,0.07143192598506551,0.0014495049298010737
97,42o3S5oDd4Q4YyMNRmN5oS,Kiosk,"['4eVyI1yiHoRjVrxt5y7gGL', '0tctijgZruddzQ8FCgvDj2', '2jvB5M73tBZlWybPmxIaw7', '1xA7r3Y1UGCp3rQMkgFXz4', '4kC0KjDKDzan8PsIglvzio']",8481,28,"['classic persian pop', 'persian alternative']",4,4.40902726495e-11,0.005579397957957422,0.08024373837692399,0.003004117399630442
98,0mIgp7Tc3UZNnQVGrPwBG4,Hojat Ashraf Zadeh,"['5ZJVKcOJZ2liLXcMD8G4fG', '5soNWYxH02JzesP081GwEl', '3juum1Huev3gBqWuTfHzML', '21bYSNzWliPW8JOHPMzx7X', '0Ivc48Y30tpafzyoi2U4OJ']",866,20,[],0,-1.47366862162e-18,0.0,0.0,0.0005140468236726006
99,67kWRUuakWQ7zpgUCLWMCH,Shahab Mozaffari,"['2uae2HQyeF6uSsV7u1cUF2', '10q6ToQDyMq4fIckvuwXEO', '5soNWYxH02JzesP081GwEl', '3ik1ITmfyz6tnIgodqEHlz', '7gZ2ehh4RMlxJia3aVmoLM']",3306,31,['persian pop'],5,9.83169936346e-08,0.0013662589039473488,0.0948279216212091,0.013302080757304534
100,6OPRYriCGklH6tE0vk5IM8,Amirhossein Eftekhari,"['10q6ToQDyMq4fIckvuwXEO', '67kWRUuakWQ7zpgUCLWMCH', '3ik1ITmfyz6tnIgodqEHlz', '5soNWYxH02JzesP081GwEl', '2uae2HQyeF6uSsV7u1cUF2']",1178,24,['persian pop'],1,2.04220044864e-08,0.0,0.0899525877977458,0.0030965310740623114
101,5IM6obklIrgzzE43vokYvC,Shahram Shabpareh,"['5b1CDxqOGnXr5M1DUn2XQh', '2qNu2Ys8ePDMvKwixWNdbS', '2jvB5M73tBZlWybPmxIaw7', '5DKMxoSsZBKkZG22hJHbfq', '0cuFX3PhgtIqQDKPLCL854']",7730,33,['classic persian pop'],0,-1.59254877692e-18,0.0,0.0,0.0005140468236726006
102,6a3oGQA11oMCKPqYRcG7Nq,Kamran & Hooman,"['1tOtb40DeTYQJZPe11zSVx', '56m55Jl81jGd7q54U0IAOE', '1gej3rNdgoHFpH0D4Nxupv', '72482nIO3fujPgLNJQWuCy', '1IU605ta1wAa04gO13wTsT']",8060,34,"['classic persian pop', 'persian pop']",1,-7.23218327131e-18,0.0016909499922390463,0.005025125628140704,0.0006065753316900552
103,1gej3rNdgoHFpH0D4Nxupv,Black Cats,"['56m55Jl81jGd7q54U0IAOE', '4NdEcxTgFXf083ttLRBZOE', '5DKMxoSsZBKkZG22hJHbfq', '2jvB5M73tBZlWybPmxIaw7', '1FEABcMZtFitRlvH8V0UJI']",6374,37,['persian pop'],4,2.4250790857e-07,0.0012138473854017122,0.11838476019983751,0.001586258497925737
104,1DqM4ENIX53mvRakSSjaTj,Mohammad Esfahani,"['2jvB5M73tBZlWybPmxIaw7', '00J3XSB6tD4SGSFflGseDx', '3IDPcBP4OoTNvm3b4h46cW', '2IYl0pVatTl6O2d1CQj6GQ', '0FYkbjit3zaFIN4kvVUdGW']",5283,29,['classic persian pop'],0,-3.34126901173e-19,0.0,0.0,0.0005140468236726006
105,0tctijgZruddzQ8FCgvDj2,Reza Yazdani,"['6V6v6VpsjWE28oeoAnqPhg', '1W5u8Bz2yimyuuI8QNYsNO', '4tXhsMzLWZ1WL952nYBPTL', '5F3JQSbuDo4pWGLC2UTLTI', '4eVyI1yiHoRjVrxt5y7gGL']",4715,21,['classic persian pop'],8,3.09842103123e-10,0.1005511682568106,0.09243496393532287,0.007316814532211752
106,0DymMFBnzHFnWU0kosXtsQ,Omid Hajili,"['0iMvs2xig8hcY8LdFCSHKZ', '21bYSNzWliPW8JOHPMzx7X', '72482nIO3fujPgLNJQWuCy', '05xOq3llEmAYBHDUsgHpi2', '159EfTbAauNiYWo4L0n30z']",2269,28,['persian pop'],3,7.72830211597e-10,0.007131388905914772,0.09208694072773506,0.0015191144084076393
107,21bYSNzWliPW8JOHPMzx7X,Shahram Shokoohi,"['5ZJVKcOJZ2liLXcMD8G4fG', '0iMvs2xig8hcY8LdFCSHKZ', '2IYl0pVatTl6O2d1CQj6GQ', '00J3XSB6tD4SGSFflGseDx', '3IDPcBP4OoTNvm3b4h46cW']",3475,28,"['classic persian pop', 'persian pop']",6,1.40099072476e-07,0.17164226148009848,0.12168304207605189,0.0031547387934152266
